seed,test_day,day_from,day_to,anchor_day,train_acc,within_day_acc,acc_raw,acc_polar,pca_dim,corr_raw_mean,corr_raw_median,corr_raw_max,corr_polar_mean,corr_polar_median,corr_polar_max,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,notes
44,34,23,32,32,0.7141,0.9091,0.3025,0.2350,64,0.044187,0.019985,0.593298,0.231059,0.208728,0.671163,0.793899,0.683212,0.565417,0.489660,0.439127,0.431179,0.412670,0.399900,0.384039,0.373661,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,35,23,32,32,0.7141,0.8712,0.3125,0.2987,64,0.059039,0.017453,0.639252,0.232480,0.211935,0.691386,0.786835,0.721957,0.578826,0.493649,0.454078,0.424930,0.409222,0.388373,0.383846,0.375562,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,36,24,35,35,0.6361,0.7727,0.5238,0.3075,64,0.058499,0.024997,0.638969,0.227279,0.201350,0.689243,0.777490,0.659622,0.611913,0.467592,0.427927,0.413633,0.405970,0.390462,0.385597,0.369007,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,37,24,35,35,0.6361,0.8846,0.4625,0.1600,64,0.052204,0.022636,0.664555,0.226382,0.192987,0.705653,0.847023,0.713096,0.651891,0.506685,0.462711,0.420753,0.414396,0.398962,0.389168,0.378495,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,40,28,38,38,0.7139,0.7273,0.2025,0.1050,64,0.051321,0.029899,0.469534,0.217483,0.207497,0.636973,0.755396,0.697868,0.458108,0.453804,0.445004,0.431250,0.403786,0.400711,0.398054,0.385206,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,41,32,40,40,0.6428,0.6667,0.2075,0.1350,64,0.048628,0.038124,0.354723,0.208061,0.192720,0.444745,0.712001,0.564605,0.442404,0.439132,0.430014,0.420481,0.410207,0.388486,0.372846,0.370235,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,42,32,40,40,0.6428,0.3784,0.1610,0.1331,64,0.032247,0.027162,0.303382,0.153471,0.151151,0.322262,0.596581,0.549648,0.522687,0.441197,0.420768,0.405303,0.396985,0.389727,0.376441,0.372311,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,43,32,40,40,0.6428,0.5192,0.1725,0.1250,64,0.025608,0.024896,0.226947,0.137006,0.126247,0.372281,0.605814,0.519597,0.467109,0.443714,0.420315,0.415298,0.391465,0.380115,0.370547,0.362303,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,44,33,43,43,0.5924,0.5192,0.3050,0.1800,64,0.023672,0.021500,0.175417,0.160778,0.162843,0.240212,0.594225,0.470966,0.456360,0.440776,0.432605,0.401973,0.393854,0.383156,0.381030,0.368780,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,45,33,43,43,0.5924,1.0000,0.3100,0.1625,64,0.027657,0.022122,0.186557,0.175192,0.179453,0.356118,0.625993,0.513021,0.474064,0.453979,0.438498,0.425809,0.420813,0.404402,0.402230,0.381293,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,46,36,45,45,0.5555,0.6923,0.2300,0.0875,64,0.033676,0.025990,0.273997,0.183658,0.179178,0.404286,0.637048,0.514927,0.443732,0.432735,0.425437,0.418435,0.401620,0.395733,0.376083,0.361186,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,47,39,46,46,0.5692,0.6667,0.3350,0.1650,64,0.031327,0.024934,0.286740,0.197790,0.191892,0.384589,0.628078,0.528999,0.446139,0.427969,0.424480,0.411287,0.393174,0.387976,0.384272,0.376842,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,48,39,46,46,0.5692,0.8478,0.4833,0.1933,64,0.022807,0.015787,0.311428,0.188372,0.180055,0.417461,0.621878,0.532551,0.432173,0.417216,0.416499,0.404690,0.384072,0.375425,0.367913,0.357162,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,49,39,46,46,0.5692,0.7935,0.3817,0.1333,64,0.035654,0.022176,0.344619,0.186411,0.175195,0.494439,0.674148,0.598741,0.441961,0.427230,0.404030,0.396625,0.381402,0.375893,0.368093,0.346187,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,50,41,49,49,0.5853,0.7826,0.3517,0.1817,64,0.046478,0.025792,0.341255,0.218852,0.208380,0.438257,0.730386,0.614561,0.497746,0.446585,0.442344,0.428398,0.401675,0.381934,0.376709,0.363313,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,51,41,49,49,0.5853,0.8269,0.1250,0.1250,64,0.060449,0.041914,0.402855,0.213204,0.196249,0.474334,0.757295,0.693147,0.522666,0.494894,0.439595,0.404845,0.404247,0.395877,0.382936,0.377672,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,52,41,49,49,0.5853,0.6894,0.1987,0.2163,64,0.051687,0.026144,0.407691,0.218567,0.202985,0.493870,0.747129,0.674530,0.532204,0.503378,0.449473,0.435152,0.424979,0.410074,0.395819,0.384499,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,53,41,49,49,0.5853,0.7444,0.2763,0.1475,64,0.037912,0.025420,0.300643,0.169108,0.156620,0.362167,0.668922,0.611027,0.470080,0.453578,0.443611,0.423893,0.412174,0.394453,0.385513,0.380569,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,54,44,53,53,0.5830,0.7879,0.2163,0.1500,64,0.051272,0.032604,0.374759,0.225860,0.211683,0.471894,0.715134,0.638478,0.470011,0.446449,0.432713,0.426333,0.409076,0.401469,0.388876,0.383171,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,55,44,53,53,0.5830,0.5435,0.2600,0.1933,64,0.036203,0.018171,0.365426,0.204689,0.194364,0.463837,0.701904,0.625034,0.437681,0.433694,0.418739,0.412212,0.396752,0.372614,0.363040,0.358814,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,56,44,53,53,0.5830,0.5470,0.2634,0.0987,64,0.028630,0.018132,0.218781,0.191832,0.185634,0.369354,0.624866,0.507775,0.440602,0.427967,0.413715,0.395808,0.387346,0.380919,0.369173,0.355807,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,57,46,56,56,0.5660,0.9231,0.5050,0.2625,64,0.045425,0.035200,0.318087,0.207714,0.190819,0.462968,0.746160,0.626130,0.478233,0.443942,0.408192,0.406010,0.395029,0.375416,0.364476,0.352984,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,58,46,56,56,0.5660,0.4615,0.2670,0.1360,64,0.027707,0.020878,0.306689,0.193980,0.184673,0.373707,0.636439,0.550678,0.428223,0.420771,0.409547,0.401623,0.394569,0.380503,0.376374,0.363688,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,59,46,56,56,0.5660,0.6538,0.3225,0.1525,64,0.048303,0.027101,0.348207,0.216937,0.199729,0.458054,0.702366,0.630671,0.475000,0.450230,0.431259,0.417345,0.407622,0.395076,0.384331,0.374986,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,60,46,56,56,0.5660,0.6413,0.4800,0.1983,64,0.032108,0.012579,0.322279,0.204588,0.194622,0.480465,0.672669,0.589927,0.460069,0.431549,0.422969,0.414963,0.392959,0.383546,0.370968,0.367412,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,61,47,60,60,0.5540,0.7692,0.5200,0.2000,64,0.048131,0.034780,0.296278,0.201168,0.182263,0.491334,0.762628,0.622194,0.488006,0.466247,0.434985,0.422965,0.403878,0.385628,0.376510,0.372597,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,62,47,60,60,0.5540,0.8256,0.3520,0.1610,64,0.039036,0.030814,0.402938,0.202223,0.190609,0.499339,0.736503,0.632563,0.502746,0.464728,0.447775,0.430367,0.421199,0.408702,0.390880,0.383647,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,63,47,60,60,0.5540,0.6604,0.3481,0.1661,64,0.032174,0.023181,0.192292,0.161122,0.155160,0.359853,0.700651,0.557707,0.457083,0.451423,0.439237,0.410258,0.401214,0.382296,0.376153,0.370989,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,64,50,63,63,0.5215,0.6346,0.3650,0.1675,64,0.044961,0.036889,0.301958,0.194207,0.184220,0.403988,0.682127,0.613574,0.473197,0.458581,0.436157,0.417693,0.404711,0.393855,0.383766,0.372194,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,65,50,63,63,0.5215,0.1802,0.2860,0.1080,64,0.017722,0.014018,0.267203,0.176818,0.174427,0.366691,0.543614,0.460137,0.431252,0.415348,0.405446,0.400373,0.391488,0.386355,0.369907,0.349956,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,66,54,65,65,0.5556,0.7717,0.1736,0.1285,64,-0.004890,-0.009753,0.087627,0.159610,0.162510,0.288829,0.473071,0.450647,0.431332,0.423929,0.419401,0.399252,0.384077,0.373591,0.369569,0.360846,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,67,54,65,65,0.5556,0.9457,0.5117,0.1333,64,0.034823,0.021060,0.298680,0.187244,0.181629,0.364506,0.547425,0.510535,0.437093,0.424559,0.414671,0.405591,0.397073,0.386071,0.377467,0.363874,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,68,54,65,65,0.5556,0.8654,0.6175,0.1875,64,0.027908,0.024496,0.219233,0.192004,0.185804,0.338003,0.522601,0.471227,0.445489,0.425390,0.419407,0.406776,0.400393,0.390801,0.381316,0.376763,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,69,54,65,65,0.5556,0.5385,0.4275,0.1925,64,0.037193,0.029689,0.237200,0.182464,0.181249,0.320225,0.527970,0.481264,0.458619,0.443007,0.427855,0.402263,0.386401,0.381371,0.374843,0.363137,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,70,54,65,65,0.5556,0.7935,0.5033,0.1850,64,0.013411,0.007832,0.274125,0.193308,0.186707,0.417317,0.548671,0.539358,0.433834,0.421888,0.410450,0.394213,0.381065,0.372222,0.358292,0.354607,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,71,57,70,70,0.5647,0.8462,0.5925,0.2425,64,0.055197,0.027330,0.405791,0.217302,0.203091,0.501002,0.746348,0.593474,0.484207,0.440545,0.434638,0.409558,0.404402,0.383048,0.381835,0.369590,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,72,57,70,70,0.5647,0.9167,0.6587,0.3713,64,0.042712,0.024550,0.396833,0.209081,0.197354,0.510394,0.739812,0.561415,0.472318,0.460208,0.441205,0.405184,0.394620,0.383234,0.377549,0.362124,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,73,61,72,72,0.5810,0.4808,0.4450,0.1650,64,0.037392,0.025474,0.385117,0.175317,0.162806,0.443769,0.612109,0.558051,0.475146,0.438205,0.429693,0.420129,0.402610,0.391768,0.387820,0.370986,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,74,61,72,72,0.5810,0.8062,0.4853,0.1430,64,0.046630,0.025486,0.361924,0.199335,0.185141,0.518820,0.733458,0.556780,0.497888,0.450580,0.421082,0.413690,0.403130,0.387074,0.376786,0.369451,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,75,61,72,72,0.5810,0.1600,0.2171,0.2145,64,0.022317,0.012458,0.218438,0.184612,0.184662,0.358390,0.542603,0.453198,0.439650,0.422682,0.409351,0.405474,0.392236,0.374728,0.366722,0.358773,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,76,64,75,75,0.5364,0.8370,0.4233,0.1400,64,0.023692,0.024077,0.207456,0.183170,0.178134,0.320951,0.525675,0.460326,0.438884,0.423687,0.413709,0.399329,0.383101,0.374657,0.368407,0.357786,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,77,64,75,75,0.5364,0.1415,0.3164,0.1503,64,0.009579,0.008805,0.102262,0.170591,0.168911,0.306686,0.504927,0.457652,0.420145,0.415148,0.406460,0.400518,0.370992,0.368648,0.354490,0.346624,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,78,66,77,77,0.5550,0.7935,0.4767,0.1817,64,0.023904,0.016015,0.205976,0.181603,0.179780,0.289268,0.552062,0.481013,0.429015,0.412971,0.399789,0.387642,0.376877,0.373121,0.365104,0.354858,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,79,66,77,77,0.5550,0.8030,0.5500,0.2500,64,0.029522,0.019064,0.280313,0.184158,0.174911,0.349501,0.578238,0.475954,0.432775,0.430537,0.412035,0.408467,0.395856,0.381004,0.377986,0.367270,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,80,66,77,77,0.5550,0.8066,0.5567,0.1733,64,0.023966,0.017469,0.228995,0.180631,0.174966,0.340052,0.557244,0.486371,0.443557,0.426537,0.410557,0.389374,0.384810,0.373619,0.362875,0.356567,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,81,66,77,77,0.5550,0.1364,0.4368,0.1865,64,0.017511,0.004738,0.194628,0.191601,0.183547,0.316968,0.493163,0.469761,0.457982,0.423651,0.412658,0.408078,0.396347,0.387240,0.374975,0.362198,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,82,66,77,77,0.5550,0.7500,0.4821,0.2332,64,0.031035,0.023079,0.310196,0.199084,0.192099,0.410659,0.631036,0.495760,0.437938,0.421005,0.413006,0.402152,0.391095,0.382689,0.371619,0.366852,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,83,71,82,82,0.6036,0.7174,0.4650,0.2367,64,0.026440,0.013997,0.287482,0.191505,0.184048,0.372077,0.573780,0.488024,0.448128,0.425739,0.418536,0.413797,0.391306,0.388560,0.375867,0.370745,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,84,71,82,82,0.6036,0.7500,0.5610,0.2520,64,0.036980,0.023784,0.370463,0.209462,0.201360,0.433293,0.650187,0.544867,0.454220,0.431516,0.413195,0.402399,0.394451,0.376719,0.368016,0.364153,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,85,71,82,82,0.6036,0.7500,0.5350,0.1950,64,0.031591,0.019000,0.313713,0.183879,0.176334,0.458064,0.636413,0.543300,0.458332,0.448890,0.429625,0.414881,0.400150,0.382511,0.379800,0.366375,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,86,71,82,82,0.6036,0.9070,0.7180,0.1880,64,0.047969,0.026240,0.396507,0.211013,0.186251,0.486565,0.733057,0.544178,0.493529,0.458211,0.430916,0.420517,0.402684,0.395421,0.390656,0.367016,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,87,73,86,86,0.6382,0.7727,0.5987,0.1512,64,0.043138,0.019163,0.415568,0.214213,0.201115,0.509677,0.687872,0.596118,0.474696,0.449964,0.436299,0.419567,0.418011,0.388434,0.383518,0.378927,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,88,73,86,86,0.6382,0.7955,0.5925,0.1662,64,0.039922,0.022266,0.333507,0.197702,0.186049,0.474323,0.634482,0.572407,0.458927,0.429329,0.413265,0.406768,0.391696,0.380248,0.369636,0.364581,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,89,76,88,88,0.6653,0.6346,0.1328,0.1253,64,0.018337,0.015466,0.216280,0.183798,0.179043,0.314120,0.495060,0.448056,0.434710,0.427462,0.396356,0.389108,0.385040,0.369739,0.364148,0.357768,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,90,76,88,88,0.6653,0.4423,0.1385,0.1335,64,0.019856,0.010845,0.259516,0.147586,0.141646,0.338889,0.558229,0.466721,0.445313,0.415913,0.410596,0.402981,0.390403,0.381894,0.377782,0.368161,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,91,76,88,88,0.6653,0.5217,0.1350,0.1300,64,0.023323,0.016740,0.234594,0.134855,0.124836,0.299323,0.621487,0.495629,0.452621,0.432526,0.410481,0.398014,0.381210,0.379579,0.362308,0.358641,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,92,76,88,88,0.6653,0.7197,0.2750,0.1575,64,0.028914,0.014294,0.320962,0.189162,0.181419,0.441265,0.639903,0.543012,0.463834,0.443187,0.419023,0.401093,0.392114,0.380653,0.367074,0.358385,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,93,78,92,92,0.5526,0.8913,0.2400,0.1367,64,0.044308,0.038999,0.332748,0.192587,0.180309,0.404003,0.603545,0.595807,0.456630,0.430472,0.406934,0.406487,0.395975,0.384236,0.370308,0.366031,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,94,78,92,92,0.5526,0.7826,0.3850,0.1467,64,0.037925,0.029354,0.307712,0.193577,0.185502,0.428470,0.573661,0.560844,0.439513,0.413883,0.408668,0.398383,0.385018,0.382520,0.374122,0.360542,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,95,78,92,92,0.5526,0.7885,0.3900,0.1725,64,0.030308,0.022150,0.274835,0.197763,0.189225,0.387749,0.601817,0.506287,0.444788,0.427300,0.419207,0.404030,0.382502,0.370167,0.365002,0.357702,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,96,78,92,92,0.5526,0.7121,0.3088,0.1337,64,0.040961,0.031670,0.280347,0.190492,0.185538,0.389977,0.606501,0.580907,0.453816,0.429646,0.418662,0.396215,0.391375,0.376470,0.370174,0.363828,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,97,78,92,92,0.5526,0.5978,0.3017,0.1300,64,0.028577,0.021343,0.287471,0.188587,0.177566,0.404275,0.612260,0.548626,0.453230,0.423780,0.412801,0.395761,0.375790,0.369294,0.368499,0.362634,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,98,83,97,97,0.5402,0.8152,0.3867,0.2600,64,0.031229,0.023638,0.260329,0.195922,0.186532,0.379766,0.635316,0.614698,0.465755,0.439063,0.413458,0.403499,0.386775,0.383300,0.369169,0.364862,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,99,83,97,97,0.5402,0.1154,0.2846,0.1285,64,0.018095,0.018645,0.155718,0.179067,0.178742,0.248706,0.499332,0.458052,0.433878,0.422223,0.408955,0.402930,0.396276,0.379616,0.364224,0.358739,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,100,83,97,97,0.5402,0.0577,0.3552,0.1537,64,0.029103,0.025790,0.296877,0.193683,0.192737,0.413078,0.625027,0.515832,0.432285,0.419186,0.404804,0.395676,0.384895,0.376364,0.366763,0.361093,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,101,87,100,100,0.5242,0.4167,0.3850,0.1100,64,0.020655,0.014680,0.182127,0.187085,0.182117,0.337411,0.568220,0.507454,0.447037,0.432716,0.418569,0.405679,0.391821,0.387928,0.373586,0.365573,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,102,87,100,100,0.5242,0.6346,0.4225,0.2125,64,0.027641,0.025585,0.229694,0.177212,0.171703,0.288743,0.573889,0.452275,0.436492,0.428587,0.413019,0.400592,0.398739,0.391252,0.376562,0.367584,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,103,87,100,100,0.5242,0.6742,0.5575,0.2275,64,0.017238,0.007928,0.210167,0.185699,0.180036,0.320415,0.571189,0.485640,0.437416,0.428806,0.408924,0.391297,0.382367,0.365799,0.356250,0.347064,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,104,89,103,103,0.5305,0.5962,0.3008,0.1228,64,0.017608,0.012667,0.146358,0.177431,0.173951,0.357934,0.566927,0.483651,0.438855,0.419020,0.403587,0.386340,0.378720,0.369665,0.363073,0.359007,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,105,89,103,103,0.5305,0.6591,0.5550,0.2875,64,0.042361,0.029333,0.298974,0.194014,0.185909,0.421031,0.630220,0.547887,0.451265,0.427544,0.418425,0.411262,0.401989,0.382536,0.374716,0.365468,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,106,89,103,103,0.5305,0.5962,0.4300,0.2400,64,0.026171,0.016241,0.301709,0.196726,0.185718,0.403026,0.659217,0.573000,0.446912,0.431336,0.416717,0.400526,0.388773,0.386079,0.364395,0.351727,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,107,93,106,106,0.5864,0.7609,0.3867,0.1767,64,0.020508,0.008134,0.341456,0.183532,0.175998,0.399644,0.547473,0.494555,0.440584,0.435028,0.419751,0.398841,0.389123,0.381018,0.366395,0.363587,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,108,93,106,106,0.5864,0.4348,0.4667,0.2533,64,0.021162,0.005878,0.399265,0.183724,0.171866,0.450392,0.617358,0.518513,0.465862,0.419545,0.403198,0.388012,0.377367,0.374933,0.364554,0.354361,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,109,93,106,106,0.5864,0.5435,0.4217,0.1917,64,0.018770,0.010210,0.283804,0.179286,0.178699,0.369260,0.561162,0.506348,0.425600,0.414921,0.406773,0.402104,0.385424,0.384080,0.375545,0.362187,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,110,93,106,106,0.5864,0.7500,0.5487,0.2437,64,0.038304,0.027889,0.437093,0.199297,0.187586,0.500369,0.637484,0.609194,0.468368,0.445285,0.425882,0.417056,0.405133,0.401165,0.381915,0.369638,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,111,98,110,110,0.5703,0.7500,0.5650,0.1767,64,0.032557,0.020117,0.399835,0.192350,0.182096,0.471332,0.583951,0.530818,0.439114,0.419127,0.411725,0.401989,0.390456,0.382062,0.358392,0.346083,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,112,98,110,110,0.5703,0.5758,0.5325,0.2987,64,0.035015,0.012436,0.449301,0.200257,0.190248,0.496720,0.690742,0.595060,0.469668,0.424334,0.410814,0.401523,0.381452,0.377253,0.373891,0.367497,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,113,98,110,110,0.5703,0.7803,0.5775,0.2875,64,0.038770,0.017226,0.497975,0.205846,0.194180,0.550889,0.705379,0.644226,0.483744,0.448314,0.420327,0.412196,0.395199,0.387428,0.379836,0.372032,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,114,98,110,110,0.5703,0.7197,0.6150,0.2100,64,0.029525,0.013677,0.461322,0.202576,0.184604,0.530986,0.686457,0.607102,0.464792,0.418021,0.409448,0.400856,0.396255,0.382094,0.380402,0.370079,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,115,101,114,114,0.6038,0.6848,0.6250,0.1883,64,0.027946,0.015810,0.460486,0.190451,0.176742,0.536098,0.666502,0.573327,0.474030,0.441358,0.436265,0.412310,0.402989,0.387261,0.374160,0.364201,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
